Categoría 1	Descripción (categoría 1)	Categoría 2	Descripción (categoría 2)	Categoría 3	Descripción (categoría 3)	Categoría 4	Descripción (categoría 4)	Categoría 5	Descripción (categoría 5)	Categoría 6	Descripción (categoría 6)	Categoría 7	Descripción (categoría 7)	Categoría 8	Descripción (categoría 8)	Categoría 9	Descripción (categoría 9)	Impuesto	Nota explicativa 1. Incluye	Nota explicativa 2. Excluye
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989903	Prensas para acrílicos, de uso odontológico	4,8131E+12	Prensas para acrílicos, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989904	Dique de goma, de uso odontológico	4,8131E+12	Dique de goma, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989905	Marco dique, de uso odontológico	4,8131E+12	Marco dique, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989906	Conos de fieltro, de uso odontológico	4,8131E+12	Conos de fieltro, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989907	Pedal control aire, para equipos de uso odontológico	4,8131E+12	Pedal control aire, para equipos de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989908	Uniones, para equipos de uso odontológico	4,8131E+12	Uniones, para equipos de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989909	Interruptor para arenadora, de uso odontológico	4,8131E+12	Interruptor para arenadora, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989910	Escupideras, de uso odontológico	4,8131E+12	Escupideras, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989911	Caja de endodoncia	4,8131E+12	Caja de endodoncia	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989912	Muflas para prótesis dentales	4,8131E+12	Muflas para prótesis dentales	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813098	Partes y piezas para instrumentos y equipos, de uso odontológico 	481309899	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	48130989999	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	4,8131E+12	Partes y piezas para instrumentos y equipos, de uso odontológico, n.c.p.	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813099	Equipos para uso odontológico, n.c.p.	481309900	Equipos para uso odontológico, n.c.p.	48130990001	Amalgamador dental	4,8131E+12	Amalgamador dental	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813099	Equipos para uso odontológico, n.c.p.	481309900	Equipos para uso odontológico, n.c.p.	48130990002	Dispensadores para polvo y líquido, acrílico, de uso odontológico	4,8131E+12	Dispensadores para polvo y líquido, acrílico, de uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813099	Equipos para uso odontológico, n.c.p.	481309900	Equipos para uso odontológico, n.c.p.	48130990003	Articuladores, para uso odontológico	4,8131E+12	Articuladores, para uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813099	Equipos para uso odontológico, n.c.p.	481309900	Equipos para uso odontológico, n.c.p.	48130990004	Limpiador de ultrasonido, para uso odontológico	4,8131E+12	Limpiador de ultrasonido, para uso odontológico	Exento		
4	Productos metálicos, maquinaria y equipo	48	Aparatos médicos, instrumentos ópticos y de precisión, relojes	481	Equipos médicos y quirúrgicos y aparatos ortopédicos	4813	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	48130	Instrumentos y aparatos de odontología (excepto jeringuillas, agujas y artículos similares), n.c.p.	4813099	Equipos para uso odontológico, n.c.p.	481309900	Equipos para uso odontológico, n.c.p.	48130990005	Localizadores de ápice, de uso odontológico	4,8131E+12	Localizadores de ápice, de uso odontológico	Exento		
